stateabb,countyname,statefips,countyfips,ruralcode,persistentpov,active_md_nf17,active_md_nf16,active_md_nf15,active_md_nf14,active_md_nf13,active_md_nf12,active_md_nf11,active_md_nf10,active_md_nf05,active_md_nf00,active_md_nf90,active_md_nf80,active_md_nf70,active_md_nf60,genprac17,genprac15,genprac10,dfammed17,dfammed15,dfammed10,intmed17,intmed15,intmed10,ped17,ped15,ped10,obgyn17,obgyn15,obgyn10,psych_pc17,psych_pc15,psych_pc10,tothosp17,tothosp15,tothosp10,prev_stays16,prev_stays15,prev_stays14,prev_stays13,prev_stays12,rurclin18,rurclin17,rurclin16,rurclin15,rurclin14,rurclin13,rurclin12,rurclin11,rurclin10,nhsc_sites19,nhsc_sites18,nhsc_sites17,nhsc_sites16,nhsc_sites15,nhsc_wpc19,nhsc_wpc18,nhsc_wpc17,nhsc_wpc16,nhsc_wpc15,nhsc_wpc14,nhsc_wpc13,nhsc_wmh19,nhsc_wmh18,nhsc_wmh17,nhsc_wmh16,nhsc_wmh15,nhsc_wmh14,nhsc_wmh13,nhsc_pcp19,nhsc_pcp18,nhsc_pcp17,nhsc_pcp16,nhsc_pcp15,nhsc_pcp14,nhsc_pcp13,nhsc_mhp19,nhsc_mhp18,nhsc_mhp17,nhsc_mhp16,nhsc_mhp15,nhsc_mhp14,nhsc_mhp13,popest18,popest17,popest16,popest15,popest14,popest13,popest12,popest11,popest10,popest09,popest08,popest07,popest06,popest05,popest00,pop6517,pop6516,pop6515,pop6514,pop6513,pop6512,pop6511,pop6510,infmort1317,infmort1216,infmort1115,infmort1014,infmort0913,infmort0812,infmort0711,infmort0610,infmort0509,infmort0408,infmort0307,infmort0206,infmort0105,infmort9600,sui1517,sui1416,sui1315,sui0810,povperc17,povperc16,povperc15,povperc14,povperc13,povperc12,povperc11,povperc10,pop65perc10,pop65perc11,pop65perc12,pop65perc13,pop65perc14,pop65perc15,pop65perc16,pop65perc17,pcp17,pcp15,pcp10,pcpratio17,pcpratio15,pcpratio10,pcp15weight,pcp17weight,pcp10weight
TX,Edwards,48,137,09,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3959,3109,5497,3888,3337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1928,1953,1911,1894,1879,1884,1968,1966,2002,1863,1952,1938,1935,1987,2162,532,498,486,489,462,442,444,437,NA,NA,NA,NA,NA,NA,NA,26,26,26,26,26,26,25.6,NaN,NaN,NaN,NaN,12.2,12.2,12.2,12.2,12.2,12.2,12.2,10.9,8.9,8,8,6.1,4,5.1,4,2.8,0,0,0,0,0,0,0,0,0
TX,Ellis,48,139,01,0,128,126,124,119,115,112,105,105,103,74,52,28,21,28,0,1,1,30,28,23,17,15,16,11,12,10,11,11,13,1,1,1,2,2,2,4985,4593,4583,4925,4904,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,179436,173620,168499,163632,159317,155976,153969,152753,149610,151737,148186,143468,139300,133474,111360,21911,21021,19927,18923,17861,16809,15814,14945,26,26,26,NA,26,26,26,26,26,26,26,26,26,26,18,18,20,14,21,21,20,20,18.7,20,18.7,20,19.8,19.6,19.6,19.4,19.4,19.1,19.1,19.1,69,66,62,0.39741965211381175,0.40334408917571135,0.4144108014170175,10.7,9,10.7
TX,El Paso,48,141,02,1,1645,1564,1518,1491,1466,1458,1436,1372,1164,1112,795,653,307,228,7,7,7,140,145,134,217,185,174,147,151,118,91,86,86,67,59,43,16,15,14,4324,4433,4314,4476,4742,1,1,1,1,1,1,1,1,1,33,36,34,37,38,4,8,7,6,3,4,5,7,9,7,6,6,1,6,4,9.2,9.2,7,4,5,4,8.5,17.5,18.48,9.01,3.51,1.5,6,840758,840410,837918,835593,833487,827718,827398,820790,800647,751296,742062,734669,736310,721598,679622,100456,99700,97233,94071,90470,87237,84844,82223,26,26,26,26,26,26,26,26,26,26,26,26,26,26,78,81,80,59,13.6,12.2,13.6,12.2,12.2,12.2,10.9,10.9,19.6,19.6,19.6,19.6,19.4,19.4,19.4,19.4,595,567,512,0.7079877678752038,0.6785600166588279,0.6394828182707235,20.7,21.9,19.1
TX,Erath,48,143,04,0,42,47,49,46,47,46,43,40,35,48,22,14,11,9,0,0,0,12,15,10,7,9,7,3,3,3,2,2,3,1,1,1,1,1,1,5757,4492,4836,5373,4492,0,2,2,2,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42446,41969,41659,41122,40147,39658,39321,38266,37890,36184,35870,35633,34289,34076,33001,5869,5782,5698,5514,5347,5138,4901,4779,NA,NA,NA,NA,NA,NA,NA,26,26,26,26,26,26,26,NaN,NaN,NaN,NaN,17.4,14.9,16.2,13.6,13.6,12.2,14.9,14.9,19.1,19.1,18.9,18.9,18.9,18.9,18.9,18.9,24,29,23,0.5718506516714718,0.7052186177715092,0.6070203219846925,21.9,16.9,19.1
TX,Falls,48,145,02,1,6,7,7,8,7,7,7,6,11,12,16,19,14,24,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,8983,7244,7382,6949,8433,0,3,3,3,3,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17335,17437,17273,17142,16989,17493,17610,17944,17866,16782,16900,17149,17547,17646,18576,3093,2939,2922,2943,2907,2913,2925,2875,NA,NA,NA,NA,NA,NA,NA,24,23.2,19.5,23.2,18.5,17.5,26,NaN,NaN,NaN,NaN,9.3,10.9,12.2,12.2,10.9,10.9,9.3,10.9,16.1,16.1,16.1,16.1,14.4,14.4,14.4,14.4,2,2,1,0.11469862935137924,0.11667250029168126,0.05597223777006605,1.5,1.5,0.5
TX,Fannin,48,147,06,0,7,5,6,7,7,8,8,9,7,11,10,13,8,12,0,0,0,3,3,4,2,3,1,0,0,0,0,0,0,2,0,0,1,1,1,6285,6230,5803,6045,5989,0,2,2,2,2,2,2,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,35286,34446,34031,33693,33752,33659,33831,33958,33915,32999,33229,33067,33337,33142,31242,6434,6508,6439,6347,6116,6058,5848,5765,NA,NA,NA,NA,NA,NA,NA,26,26,26,26,26,26,26,10,10,10,NaN,18.7,16.2,16.2,16.2,14.9,16.2,14.9,16.2,16.1,14.4,14.4,12.8,12.8,11.2,11.2,12.8,5,6,5,0.14515473494745398,0.1780785326328911,0.14742739200943536,2.8,1.5,1.5
TX,Fayette,48,149,06,0,20,19,18,19,22,19,21,18,12,21,15,14,12,15,1,1,1,2,2,3,0,1,0,3,3,1,2,2,5,0,0,0,1,1,1,3372,2729,3058,3804,4406,0,1,1,1,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25349,25272,25149,25110,24833,24821,24695,24732,24554,22891,22698,22537,22521,22537,21804,6255,6167,6033,5899,5773,5638,5384,5269,NA,NA,NA,NA,NA,NA,NA,24.8,25.6,26,26,26,26,26,NaN,NaN,NaN,NaN,20,20,20,20,20,18.7,17.4,18.7,8.9,8.9,8,7,7,6.1,6.1,6.1,7,8,9,0.2769863880974992,0.31859816806053365,0.3665390567728273,7.3,5.7,9
TX,Fisher,48,151,08,0,0,0,0,0,1,1,1,2,3,3,2,6,5,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3358,3730,2745,4170,4289,0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3839,3880,3854,3827,3831,3856,3844,3914,3974,3866,3912,3957,4027,4089,4344,936,888,885,884,894,899,861,884,NA,NA,NA,NA,NA,NA,NA,26,26,26,26,26,26,26,NaN,NaN,NaN,NaN,17.4,17.4,17.4,17.4,16.2,17.4,18.7,17.4,8,8.9,7,7,7,7,7,6.1,0,0,2,0,0,0.5032712632108707,0,0,14.8
TX,Floyd,48,153,06,1,3,3,3,3,3,4,4,4,6,7,6,5,5,6,0,0,0,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,6025,6919,6837,6615,8015,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5837,5855,5917,5901,5949,6230,6367,6394,6446,6474,6455,6655,7053,7174,7771,1082,1102,1119,1115,1129,1127,1126,1145,NA,NA,NA,NA,NA,NA,NA,26,26,24.8,26,24.8,24,20.5,NaN,NaN,NaN,NaN,13.6,12.2,13.6,12.2,13.6,10.9,13.6,13.6,14.4,14.4,14.4,12.8,12.8,12.8,12.8,12.8,3,3,4,0.5123825789923142,0.5083884087442806,0.6205398696866274,14.8,14.8,19.1
TX,Foard,48,155,09,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8165,5279,6407,6428,7031,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,1222,1183,1220,1275,1277,1307,1341,1336,1334,1361,1420,1519,1518,1622,327,303,308,317,322,338,323,319,NA,NA,NA,NA,NA,NA,NA,26,26,26,26,26,26,24,NaN,NaN,NaN,NaN,16.2,16.2,16.2,16.2,16.2,14.9,16.2,14.9,7,6.1,5.1,5.1,6.1,5.1,5.1,4,0,0,0,0,0,0,0,0,0
TX,Fort Bend,48,157,01,0,1999,1935,1804,1649,1551,1452,1322,1246,893,684,231,108,22,16,7,9,16,273,254,170,266,240,142,175,155,112,101,89,61,60,54,42,10,10,8,4759,3961,4774,4605,4915,0,0,0,0,0,0,0,0,0,5,7,4,3,3,1,0,1,3,3,0,0,0,0,0,0,0,0,0,1,0,1,4,3,0,0,0,0,0,0,0,0,0,787858,764828,741237,716087,685345,652365,627293,606953,585375,556870,532141,509822,493187,463650,354452,81304,77623,70909,64666,58219,52764,46965,42758,26,26,26,26,26,26,26,26,26,26,26,26,26,26,75,65,58,39,21.9,21,21.9,21,21,21,21,21,20.1,20.1,19.9,19.9,19.8,19.8,19.6,19.6,815,738,485,1.0655990627958183,1.0306010303217346,0.8285287209054025,27.2,27.7,24.3
TX,Franklin,48,159,07,0,2,3,4,4,4,3,4,4,8,7,5,3,2,2,0,0,0,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4018,3737,10849,10808,9951,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10766,10767,10607,10651,10600,10660,10640,10551,10605,10841,11001,11094,10367,10200,9458,2295,2205,2155,2154,2134,2078,1985,1981,NA,NA,NA,NA,NA,NA,NA,24,25.6,25.6,26,26,26,25.6,NaN,NaN,NaN,NaN,17.4,17.4,16.2,16.2,14.9,16.2,16.2,17.4,12.8,12.8,11.2,9.8,9.8,9.8,9.8,8.9,2,3,3,0.18575276307235072,0.28166369354990145,0.2828854314002829,5.7,2.8,5.7
TX,Freestone,48,161,07,0,3,3,3,4,3,4,4,4,6,6,6,8,9,7,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4076,4901,4856,5084,5770,0,2,2,1,1,1,1,2,2,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,19808,19625,19624,19691,19762,19646,19515,19684,19816,19390,18923,18797,18803,18800,17867,3850,3751,3660,3597,3492,3399,3359,3285,NA,NA,NA,NA,NA,NA,NA,26,26,25.6,26,26,25.6,26,NaN,NaN,NaN,NaN,16.2,14.9,17.4,16.2,16.2,16.2,17.4,14.9,16.1,14.4,14.4,14.4,12.8,12.8,11.2,11.2,3,3,4,0.15286624203821655,0.15235386724899702,0.20185708518368997,2.8,2.8,4.1
TX,Frio,48,163,06,1,6,5,6,7,6,6,7,7,7,8,3,4,3,4,0,0,0,3,4,4,1,0,1,0,0,0,0,0,0,0,0,0,1,2,2,4771,4046,4998,6899,7917,0,4,4,4,4,4,5,5,5,3,3,3,3,5,1,1,1,1,1,0,3,1,1,0,0,2,2,0,1,2,2,4,3,0,1.34,2,2,0,0,1,1,0,19816,19600,18956,18793,18531,18065,17702,17400,17217,16156,16163,16133,16336,16387,16252,2378,2250,2211,2142,2066,2022,2013,1936,NA,NA,NA,NA,NA,NA,NA,26,26,26,26,26,26,26,NaN,NaN,NaN,NaN,9.3,10.9,7.8,10.9,6.6,6.6,4.7,4.7,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.1,4,4,5,0.2040816326530612,0.21284520832224765,0.2904106406458733,4.1,4.1,5.7
TX,Gaines,48,165,07,0,8,8,7,7,6,5,5,5,6,4,6,4,3,6,0,0,0,4,3,2,1,1,1,0,0,0,2,2,1,0,0,0,1,1,1,5452,5671,7079,7908,8171,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20901,20638,20478,20051,19425,18921,18413,18003,17526,15382,15081,14925,15008,14712,14467,1776,1835,1833,1812,1813,1733,1598,1577,NA,NA,NA,NA,NA,NA,NA,26,26,24,24,24,26,26,NaN,NaN,NaN,NaN,17.4,17.4,18.7,18.7,17.4,17.4,16.2,14.9,19.9,19.9,19.8,19.8,19.8,19.8,19.9,19.9,7,6,4,0.33918015311561195,0.29923694578824,0.22823234052265207,5.7,7.3,4.1
TX,Galveston,48,167,01,0,1640,1581,1519,1445,1395,1364,1301,1237,1315,1225,950,827,540,353,3,5,3,135,114,97,159,151,111,99,100,64,75,81,72,48,45,43,3,3,3,6729,5873,5828,5643,6129,0,0,0,0,0,0,0,0,0,5,3,3,3,2,0,2,2,2,2,0,2,0,2,2,0,0,0,0,0,2,2,3,1,0,1,0,1,1,0,0,0,0,337890,335036,329431,322225,314198,306782,300484,295747,291309,286814,288239,283987,283551,277563,250158,46324,44457,42148,40120,38011,35942,34038,32804,26,26,26,26,26,26,26,26,26,26,26,26,26,26,57,51,48,45,20,18.7,18.7,17.4,17.4,18.7,17.4,18.7,19.4,19.4,19.4,19.1,19.1,18.9,18.9,18.9,468,446,344,1.396864814527394,1.3841259989138024,1.1808766636114916,28.7,28.7,28.3
TX,Garza,48,169,06,0,1,1,1,1,1,1,1,2,1,0,2,3,2,5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5448,4854,6220,5408,7155,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6578,6528,6442,6415,6435,6317,6412,6562,6461,4659,4628,4700,4877,5002,4872,728,751,744,735,737,724,714,702,NA,NA,NA,NA,NA,NA,NA,23.2,26,26,26,26,26,26,NaN,NaN,NaN,NaN,10.9,7.8,9.3,9.3,7.8,6.6,7.8,9.3,19.6,19.6,19.4,19.4,19.4,19.4,19.4,19.4,1,1,1,0.15318627450980393,0.1558846453624318,0.1547748026621266,2.8,2.8,2.8
TX,Gillespie,48,171,07,0,80,79,78,75,72,77,72,73,70,56,25,16,10,7,1,2,1,18,17,16,11,12,12,1,1,1,3,3,2,1,0,0,1,1,1,1861,1722,2399,2158,2691,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26804,26646,26521,25963,25520,25357,25153,25114,24837,24180,23782,23507,23527,23088,20814,7790,7861,7520,7261,7098,6981,6757,6586,NA,NA,NA,NA,NA,NA,NA,26,26,26,26,26,26,26,NaN,NaN,NaN,NaN,20,21,20,18.7,18.7,18.7,18.7,18.7,4,4,2.8,2.8,1.7,1.7,0.6,0.6,33,33,31,1.2384598063499213,1.2710395562916457,1.2481378588396344,28.7,28.6,28.6
TX,Glasscock,48,173,08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,1657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1388,1348,1314,1315,1291,1251,1259,1251,1226,1221,1212,1174,1248,1327,1406,209,181,176,186,175,173,167,160,NA,NA,NA,NA,NA,NA,NA,18.5,17.5,26,NA,26,26,26,NaN,NaN,NaN,NaN,21,21,21.9,21,21,21,20,20,18.9,18.9,18.9,18.9,18.7,18.9,18.9,17.8,0,0,0,0,0,0,0,0,0
TX,Goliad,48,175,03,0,2,1,1,2,2,2,2,2,2,1,2,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6859,6026,5800,5563,6541,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7584,7562,7517,7531,7549,7465,7351,7243,7210,7033,7152,7154,7192,7102,6928,1666,1594,1561,1534,1514,1461,1417,1372,NA,NA,NA,NA,NA,NA,NA,26,26,26,26,26,26,26,NaN,NaN,NaN,NaN,17.4,17.4,17.4,17.4,17.4,16.2,17.4,17.4,11.2,11.2,11.2,9.8,9.8,9.8,8.9,8,0,0,0,0,0,0,0,0,0
TX,Gonzales,48,177,06,0,11,11,10,10,8,8,10,9,13,12,12,6,5,10,0,0,0,3,3,4,1,2,1,2,2,2,1,1,0,0,0,0,1,1,1,4342,3923,4752,4942,5454,0,2,2,2,3,3,3,3,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20826,20893,20876,20573,20462,20312,20045,19904,19807,19610,19155,19210,19566,19587,18628,3405,3370,3334,3304,3203,3102,2987,2992,NA,NA,NA,NA,NA,NA,NA,25.6,24.8,23.2,24,24,26,26,NaN,NaN,NaN,NaN,16.2,16.2,16.2,14.9,13.6,13.6,12.2,13.6,17.8,17.8,17.8,17.8,16.1,16.1,16.1,16.1,7,8,7,0.33504044416790313,0.38885918436786077,0.3534104104609482,9,7.3,9
TX,Gray,48,179,06,0,16,20,18,16,14,19,18,18,18,22,30,23,23,23,0,0,0,2,2,3,4,3,4,2,2,2,1,1,1,0,0,0,1,1,1,6583,4202,4534,5470,6533,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21895,22404,22725,23210,23044,23043,22978,22755,22535,22074,22248,22047,21919,21479,22744,3555,3468,3492,3527,3549,3554,3580,3612,NA,NA,NA,NA,NA,NA,NA,22.4,24,24,25.6,25.6,24.8,26,NaN,NaN,NaN,NaN,16.2,14.9,18.7,17.4,17.4,16.2,17.4,17.4,16.1,17.8,17.8,17.8,17.8,17.8,17.8,17.8,9,8,10,0.4017139796464917,0.34467901766479964,0.4437541601952518,7.3,10.7,10.7
TX,Grayson,48,181,03,0,188,197,197,193,196,190,194,204,208,210,159,131,81,61,1,1,2,26,27,26,17,17,17,14,13,13,9,10,14,2,6,7,5,5,5,5987,5269,5617,5440,5351,0,0,0,0,0,0,0,1,1,3,3,3,3,3,0,0,0,0,0,0,0,1,1,1,2,2,3,3,0,0,0,0,0,0,0,2,1,1,2,2,3,3,133991,131140,128235,125467,123534,122353,121935,121419,120877,120030,118804,118675,118478,116834,110595,22934,22146,21494,20970,20404,19854,19285,18775,26,NA,NA,NA,NA,NA,NA,26,26,26,26,26,26,26,30,24,21,20,18.7,18.7,17.4,17.4,16.2,16.2,16.2,17.4,17.8,17.8,16.1,16.1,16.1,14.4,14.4,14.4,66,67,70,0.503278938538966,0.534004957478859,0.5791010696824045,14.8,14.8,16.9
TX,Gregg,48,183,03,0,344,345,338,331,324,314,303,299,272,246,166,127,85,87,2,2,3,27,29,35,65,58,41,21,18,16,22,23,20,8,7,6,5,6,5,4528,4645,4903,5649,5809,0,0,0,0,0,0,0,0,0,12,10,10,9,6,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0.5,3.6,3.6,0.6,1,0,0,1,0,0.5,0.5,0,0,0,123707,123367,123745,124108,123204,123024,122658,123081,121730,119637,117528,117119,117090,115649,111379,18739,18295,17698,17463,17145,16799,16793,16476,26,25.6,25.6,25.6,25.6,25.6,26,26,26,26,26,26,26,24.8,20,19,20,20,16.2,16.2,16.2,14.9,16.2,14.9,16.2,13.6,18.9,18.9,18.9,18.9,18.7,18.7,18.7,17.8,135,128,112,1.0942958813945383,1.0313597834144455,0.9200690051753881,27.2,27.7,25.9
TX,Grimes,48,185,06,0,8,7,7,10,10,10,9,8,12,12,8,9,7,7,1,1,0,3,2,5,2,3,2,0,0,0,0,0,0,0,0,0,1,1,1,4501,5268,6482,7053,6922,0,0,0,0,0,0,0,0,0,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28360,28082,27671,27512,27172,26859,26783,26887,26604,26011,25895,25603,25552,25192,23552,4727,4756,4535,4361,4179,4038,3877,3672,NA,NA,NA,NA,NA,NA,NA,26,26,26,26,26,26,26,NaN,NaN,NaN,NaN,16.2,16.2,16.2,14.9,14.9,14.9,14.9,14.9,18.9,18.7,17.8,17.8,16.1,16.1,14.4,16.1,5,5,7,0.17804999643900007,0.18173887758069207,0.2631183280709668,2.8,2.8,5.7
TX,Guadalupe,48,187,01,0,147,147,135,113,101,102,100,99,100,75,47,32,14,13,0,0,0,27,24,20,13,9,9,14,14,9,11,9,5,4,4,4,1,1,1,3954,3811,3607,3986,4053,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,163694,159659,155265,151249,147250,143183,139841,135757,131533,121432,117172,112777,108410,103032,89023,21312,21054,20088,19146,18185,17241,15981,15297,NA,NA,NA,NA,NA,NA,NA,26,26,26,26,26,26,26,18,19,17,15,21,21,20,20,20,21,20,20,19.4,19.4,19.1,19.1,18.9,18.9,18.9,18.9,65,56,43,0.4071176695331926,0.37025038182070624,0.32691415842412175,9,10.7,7.3
TX,Hale,48,189,04,0,15,15,16,18,16,18,17,18,24,40,39,38,31,34,0,0,0,5,5,6,1,3,2,2,2,4,1,1,0,1,1,1,2,2,2,4602,3842,4323,4743,5768,0,3,3,3,3,3,3,3,3,3,3,3,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,33830,34134,34263,34360,34720,35764,36385,36498,36273,35408,35234,35731,36317,36233,36602,4481,4480,4506,4503,4462,4401,4427,4435,NA,NA,NA,NA,NA,NA,NA,26,26,26,26,26,26,26,NaN,NaN,NaN,NaN,14.9,13.6,13.6,12.2,12.2,13.6,10.9,13.6,19.1,19.1,19.1,19.1,19.1,18.9,18.9,18.9,9,11,12,0.26366672525927226,0.320139697322468,0.3308245802663138,7.3,5.7,7.3
TX,Hall,48,191,09,1,1,1,1,2,2,2,2,2,1,3,3,3,3,5,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5230,6309,5456,5279,5809,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3028,3071,3138,3138,3147,3239,3293,3377,3353,3327,3400,3482,3668,3700,3782,727,724,723,743,745,747,768,759,NA,NA,NA,NA,NA,NA,NA,24.8,25.6,24.8,25.6,25.6,26,26,NaN,NaN,NaN,NaN,12.2,10.9,10.9,10.9,13.6,10.9,10.9,10.9,8,8,8,7,7,7,7,7,0,0,1,0,0,0.29824038174768863,0,0,5.7
TX,Hamilton,48,193,06,0,10,9,10,11,10,9,10,9,10,8,3,5,6,9,0,0,0,7,7,6,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,8564,12805,15203,14088,20021,0,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8484,8422,8304,8159,8199,8310,8307,8472,8517,8043,8092,8138,8186,8105,8229,2114,2163,2121,2118,2126,2123,2123,2105,NA,NA,NA,NA,NA,NA,NA,26,26,26,26,26,26,25.6,NaN,NaN,NaN,NaN,16.2,17.4,17.4,16.2,16.2,16.2,16.2,16.2,6.1,5.1,5.1,5.1,5.1,5.1,4,5.1,7,8,7,0.8311564948943243,0.9805123176859909,0.8218856404837385,26.6,24.3,24.3
TX,Hansford,48,195,07,0,2,2,1,1,2,2,2,3,1,2,4,2,2,4,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2454,2160,4501,4492,6235,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5463,5447,5538,5610,5509,5555,5521,5577,5613,5406,5280,5235,5237,5230,5369,810,820,813,801,782,790,748,766,NA,NA,NA,NA,NA,NA,NA,26,26,26,26,26,26,26,NaN,NaN,NaN,NaN,20,18.7,20,18.7,18.7,18.7,18.7,17.4,18.9,18.9,18.7,18.7,18.7,18.7,18.7,18.7,1,0,2,0.18358729575913346,0,0.3563156957063958,0,2.8,9
TX,Hardeman,48,197,09,0,3,3,3,4,4,4,3,3,4,3,3,3,3,6,0,0,0,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,2,2,2,4723,7056,9089,12926,10269,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3922,3994,3906,3840,3928,4016,4082,4176,4139,3874,3984,4124,4250,4291,4724,859,766,761,776,790,803,827,808,NA,NA,NA,NA,NA,NA,NA,26,26,20.5,26,23.2,23.2,20.5,NaN,NaN,NaN,NaN,16.2,16.2,16.2,14.9,14.9,14.9,14.9,12.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,8.9,2,2,2,0.5007511266900351,0.5208333333333334,0.4832085044696786,14.8,14.8,12.6
TX,Hardin,48,199,02,0,17,19,21,20,18,18,18,20,21,21,18,14,10,12,0,0,0,6,7,10,2,3,3,2,3,1,2,1,2,0,0,0,0,0,0,5541,4787,4776,5472,5445,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,57207,57139,56322,55865,55621,55417,55190,55246,54635,53424,52143,51597,51483,50976,48073,9245,9137,8790,8443,8146,7839,7645,7382,NA,NA,NA,NA,NA,NA,NA,26,26,26,26,26,26,26,10,NaN,NaN,11,18.7,20,20,18.7,20,18.7,18.7,18.7,18.9,18.9,18.7,18.7,17.8,17.8,16.1,16.1,12,14,16,0.21001417595687707,0.250604134968227,0.29285256703578294,5.7,4.1,5.7
